item,itemLabel,coords,image,dgpcid
http://www.wikidata.org/entity/Q66813164,Casa de Santo António de Vessadas,Point(-8.615041 41.524788),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Vessadas%20%282%29.jpg,74589
http://www.wikidata.org/entity/Q66813165,Casa e Quinta do Benfeito,Point(-8.621982 41.535817),,156157
http://www.wikidata.org/entity/Q66813166,Igreja de Santa Eulália,Point(-8.578016 41.488918),,156160
http://www.wikidata.org/entity/Q66813167,Povoado Fortificado de Carmona,Point(-8.647756 41.646432),,156292
http://www.wikidata.org/entity/Q66813168,Castro de Monte Castro,Point(-8.633877754 41.590950012),,341970
http://www.wikidata.org/entity/Q66813169,Feira de Barcelos,Point(-8.617863 41.532641),http://commons.wikimedia.org/wiki/Special:FilePath/Feira%20de%20Barcelos%20-%20panoramio.jpg,3885701
http://www.wikidata.org/entity/Q66813175,Braga (incerta via) - 21 marcos miliários de Braga (série Capela),Point(-8.427733 41.546437),http://commons.wikimedia.org/wiki/Special:FilePath/Marcos%20milenares-Museu%20D%20Diogo%20de%20Sousa.jpg,70321
http://www.wikidata.org/entity/Q66813175,Braga (incerta via) - 21 marcos miliários de Braga (série Capela),Point(-8.427733 41.546437),http://commons.wikimedia.org/wiki/Special:FilePath/Marcos%20milenares-Museu%20D%20Diogo%20de%20Sousa.jpg,6723308
http://www.wikidata.org/entity/Q66813181,Ruínas arqueológicas de São Martinho de Dume,Point(-8.435623 41.567764),http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20of%20Braga%20Basilica%20%286%29.JPG,70575
http://www.wikidata.org/entity/Q66813186,Rua de São Geraldo e do Antigo Convento das Freiras,Point(-8.426082 41.546636),http://commons.wikimedia.org/wiki/Special:FilePath/Rua%20de%20S%C3%A3o%20Geraldo%20e%20do%20Antigo%20Convento%20das%20Freiras%2001.jpg,72717
http://www.wikidata.org/entity/Q66813187,"Troço de muralha, Quinta do Fujacal",Point(-8.424184799 41.546157836),,73063
http://www.wikidata.org/entity/Q66813188,Castro Máximo,Point(-8.428277 41.56076),,73977
http://www.wikidata.org/entity/Q66813190,Residências anexas à Casa dos Maciéis Aranhas (2),Point(-8.428505 41.552926),http://commons.wikimedia.org/wiki/Special:FilePath/Resid%C3%AAncias%20anexas%20Macieis%20Aranha%2005.jpg,74659
http://www.wikidata.org/entity/Q66813191,Edifícios na Rua de Santo António das Travessas (2),Point(-8.427885 41.548246),,74758
http://www.wikidata.org/entity/Q66813192,Casa n.os 51-55 da Rua dos Pelames (São Geraldo),Point(-8.425971 41.546549),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Rua%20dos%20Pelames%2C%2051%20-%2055.jpg,74759
http://www.wikidata.org/entity/Q66813193,Castro do Monte da Consolação,Point(-8.387237 41.550054),,75005
http://www.wikidata.org/entity/Q66813194,Casa da Quintã,Point(-8.424167 41.510639),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20de%20Quinta.JPG,156304
http://www.wikidata.org/entity/Q66813195,"Casa e Quinta de São Brás da Torre, incluindo capela, jardim e mata",Point(-8.439405 41.507706),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20e%20Quinta%20de%20S%C3%A3o%20Br%C3%A1s%20da%20Torre%20%282%29.jpg,156308
http://www.wikidata.org/entity/Q66813195,"Casa e Quinta de São Brás da Torre, incluindo capela, jardim e mata",Point(-8.439405 41.507706),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20e%20Quinta%20de%20S%C3%A3o%20Br%C3%A1s%20da%20Torre%20%282%29.jpg,156308
http://www.wikidata.org/entity/Q66813196,Casa e Quinta da Igreja,Point(-8.370377 41.590674),,156313
http://www.wikidata.org/entity/Q66813197,Capela de Nossa Senhora do Rosário (Braga),Point(-8.42745 41.478359),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Nossa%20Senhora%20do%20Ros%C3%A1rio%20%282%29.jpg,156318
http://www.wikidata.org/entity/Q66813199,Casa da Torre,Point(-8.000996 41.498257),,71679
http://www.wikidata.org/entity/Q66813201,Ponte sobre o rio Moimenta,Point(-7.890553 41.516771),,73356
http://www.wikidata.org/entity/Q66813202,Casa da Breia,Point(-8.020493 41.539479),,73357
http://www.wikidata.org/entity/Q66813203,"Casa do Forno, no lugar de Olela",Point(-7.976889 41.485686),,6194662
http://www.wikidata.org/entity/Q66813204,"Casa da Boavista (Veade), incluindo o jardim e os elementos decorativos",Point(-7.977214 41.421002),,73925
http://www.wikidata.org/entity/Q66813205,Casa do Outeiro,Point(-7.975434 41.419793),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Outeiro%20%283900060650%29.jpg,73926
http://www.wikidata.org/entity/Q66813207,"Convento de Arnóia, incluindo a igreja, o cruzeiro, a fonte-oratório, os moinhos, a casa da tulha e anexos agrícolas",Point(-8.015085 41.373915),,156320
http://www.wikidata.org/entity/Q66813208,Solar do Souto,Point(-8.045265 41.470398),,156325
http://www.wikidata.org/entity/Q66813209,Casa da Igreja,Point(-7.978878 41.433855),,156327
http://www.wikidata.org/entity/Q66813210,"Casa da Gandarela, Capela de Santo António e jardim",Point(-8.031772 41.458109),,3957838
http://www.wikidata.org/entity/Q66813212,Estação arqueológica Cividade de Belinho,Point(-8.775339 41.598957),,74655
http://www.wikidata.org/entity/Q66813213,Casa Dr. Fernando Ribeiro da Silva,Point(-8.784056 41.517655),,6828225
http://www.wikidata.org/entity/Q66813214,"Casa e Capela da Quinta da Luz, Casa, Solar ou Quinta da Luz, incluindo a capela, o terreiro fronteiro delimitado pelo muro e os portões",Point(-8.173838 41.466595),http://commons.wikimedia.org/wiki/Special:FilePath/Solar%20da%20Luz%20-%20Fornelos%20-%20Portugal%20%286766199883%29.jpg,70994
http://www.wikidata.org/entity/Q66813215,Casa do Ermo,Point(-8.200182 41.475586),,71003
http://www.wikidata.org/entity/Q66813216,Palácio da Fiação de Fafe,Point(-8.163058 41.453093),,71020
http://www.wikidata.org/entity/Q66813217,Palacete em Fafe,Point(-8.167384 41.44881),,71736
http://www.wikidata.org/entity/Q66813218,Castro de Santo Ovídio,Point(-8.186996 41.455335),,73608
http://www.wikidata.org/entity/Q66813219,Casa de Santo Velho,Point(-8.165451 41.451291),,74538
http://www.wikidata.org/entity/Q66813220,Casa da Arrochela,Point(-8.216917 41.455767),,74962
http://www.wikidata.org/entity/Q66813221,Casa de Paredes (jardins e fontes),Point(-8.159975 41.465668),,341973
http://www.wikidata.org/entity/Q66813222,Antigo Convento da Cruz (igreja e cerca),Point(-8.242023 41.414885),,6401112
http://www.wikidata.org/entity/Q66813223,"Via de Braga a Guimarães, 2 marcos miliários (série capela)",Point(-8.296594 41.442734),,70130
http://www.wikidata.org/entity/Q66813224,Casa das Rótulas,Point(-8.294311 41.443915),,71001
http://www.wikidata.org/entity/Q66813225,Casa do Proposto e seus jardins,Point(-8.299013 41.443693),,71068
http://www.wikidata.org/entity/Q66813226,Casa e Quinta de Minotes,Point(-8.305199 41.462792),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20e%20Quinta%20de%20Minotes%20%282%29.jpg,71398
http://www.wikidata.org/entity/Q66813227,Capela do Bom Despacho,Point(-8.307633 41.365625),,71468
http://www.wikidata.org/entity/Q66813228,Casa e Capela da Quinta de Corujeiras,Point(-8.244800567 41.41921997),,72539
http://www.wikidata.org/entity/Q66813229,Casa do Assento,Point(-8.37826 41.469087),,72591
http://www.wikidata.org/entity/Q66813230,Casa dos Laranjais,Point(-8.293813 41.444714),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20dos%20Laranjais%20-%20Guimar%C3%A3es%20-%20Portugal%20%288244353063%29.jpg,72592
http://www.wikidata.org/entity/Q66813231,Fábrica do Moinho do Buraco,Point(-8.350012 41.423798),,72593
http://www.wikidata.org/entity/Q66813232,Igreja de São Domingos,Point(-8.296712 41.44239),http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%B3rtico%20da%20Igreja%20de%20S%C3%A3o%20Domingos.JPG,72909
http://www.wikidata.org/entity/Q66813233,Capela de Santa Cruz,Point(-8.290116 41.446379),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Santa%20Cruz.jpg,73202
http://www.wikidata.org/entity/Q66813234,"Prédio na Rua Egas Moniz, 113",Point(-8.29336 41.441594),,73360
http://www.wikidata.org/entity/Q66813236,Edifício da Misericórdia de Guimarães,Point(-8.294749 41.442294),http://commons.wikimedia.org/wiki/Special:FilePath/Centro%20Hist%C3%B3rico%20de%20Guimar%C3%A3es%20XII.jpg,73361
http://www.wikidata.org/entity/Q66813237,Casa do Alto,Point(-8.326864 41.40161),,73395
http://www.wikidata.org/entity/Q66813238,Capela de Nossa Senhora da Conceição,Point(-8.304002761 41.448410034),,73437
http://www.wikidata.org/entity/Q66813239,"Cruzeiro de Souto, de granito brasonado",Point(-8.303869 41.504871),,73439
http://www.wikidata.org/entity/Q66813240,Casa de Caneiros,Point(-8.310021 41.455009),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20de%20Caneiros%20-%20Portugal%20%2834420751321%29.jpg,73624
http://www.wikidata.org/entity/Q66813241,Igreja de São João de Calvos,Point(-8.276585 41.377373),,73726
http://www.wikidata.org/entity/Q66813242,"Capela do Espírito Santo, incluindo todo o seu recheio, e o Cruzeiro que lhe fica fronteiro",Point(-8.346696 41.507619),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20do%20esp%C3%ADrito%20Santo%20%28Guimar%C3%A3es%29%20%287%29.jpg,74013
http://www.wikidata.org/entity/Q66813243,Casa dos Lobos Machados,Point(-8.294474 41.442376),http://commons.wikimedia.org/wiki/Special:FilePath/Guimar%C3%A3es%20-%20Portugal%20%2834389896712%29.jpg,74841
http://www.wikidata.org/entity/Q66813245,Igreja Velha de São Cipriano de Tabuadelo,Point(-8.294567 41.398058),http://commons.wikimedia.org/wiki/Special:FilePath/Exterior%20of%20Igreja%20Velha%20de%20S%C3%A3o%20Cipriano%20de%20Tabuadelo%2001.jpg,74956
http://www.wikidata.org/entity/Q66813399,Igreja e Oratórios de Nossa Senhora da Consolação e Santos Passos,Point(-8.289768 41.44095),http://commons.wikimedia.org/wiki/Special:FilePath/Guimar%C3%A3es%20-%20Portugal%20%2833729623381%29.jpg,74960
http://www.wikidata.org/entity/Q66813400,Cruzeiro fronteiro ao adro da Igreja de São Francisco,Point(-8.29276 41.440901),http://commons.wikimedia.org/wiki/Special:FilePath/Cruzeiro%20em%20frente%20ao%20Convento%20e%20Igreja%20de%20S%C3%A3o%20Francisco%20%2846001975634%29.jpg,74961
http://www.wikidata.org/entity/Q66813401,Rua de D. João I,Point(-8.298889 41.441919),http://commons.wikimedia.org/wiki/Special:FilePath/Cafe%20Por%20Do%20Sol%20%40%20Guimar%C3%A3es.jpg,75003
http://www.wikidata.org/entity/Q66813402,Casa e Quinta do Ribeiro,Point(-8.346639 41.417306),,156335
http://www.wikidata.org/entity/Q66813403,Fornos de Olaria da Cruz de Pedra (e oficinas),Point(-8.302166666 41.438888888),,341974
http://www.wikidata.org/entity/Q66813404,Antigas Fábricas de Curtumes,Point(-8.290971755 41.440341949),http://commons.wikimedia.org/wiki/Special:FilePath/Tanques%20no%20Largo%20da%20Cidade%20%2846676610232%29.jpg,341977
http://www.wikidata.org/entity/Q66813405,Igreja Velha de Santa Maria de Corvite,Point(-8.310089 41.475147),,341981
http://www.wikidata.org/entity/Q66813406,Theatro Club da Póvoa de Lanhoso,Point(-8.267827987 41.57496643),http://commons.wikimedia.org/wiki/Special:FilePath/Theatro%20Club%20%283%29.jpg,71650
http://www.wikidata.org/entity/Q66813407,Estrada lusitano-romana,Point(-8.283046 41.586253),http://commons.wikimedia.org/wiki/Special:FilePath/Estrada%20lusitano-romana.jpg,72367
http://www.wikidata.org/entity/Q66813410,Estação lusitano-romana de Póvoa do Lanhoso,Point(-8.281849 41.587155),http://commons.wikimedia.org/wiki/Special:FilePath/Esta%C3%A7%C3%A3o%20lusitano-romana%20de%20P%C3%B3voa%20do%20Lanhoso.jpg,73272
http://www.wikidata.org/entity/Q66813411,Casa da Costa (casa solarenga),Point(-8.301058 41.595231),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Costa%20Geraz%20do%20Minho%20%283%29.jpg,73672
http://www.wikidata.org/entity/Q66813412,Igreja Paroquial de São João de Rei,Point(-8.301105 41.613238),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Jo%C3%A3o%20de%20Rei%20%281%29.jpg,73974
http://www.wikidata.org/entity/Q66813414,Casa de São Vicente e do Lugar de Portas,Point(-8.306056 41.600414),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20de%20S%C3%A3o%20Vicente-Geraz%20do%20Minho%20%282%29.jpg,341982
http://www.wikidata.org/entity/Q66813415,Casa da Laje e Capela de Santo António,Point(-8.296933 41.629257),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Laje%20%281%29.jpg,5054715
http://www.wikidata.org/entity/Q66813416,"Geira - 35 marcos miliários, série Capela",Point(-8.134348 41.798834),,69710
http://www.wikidata.org/entity/Q66813417,Marco miliário Covide e Campo,Point(-8.196984 41.748757),,71277
http://www.wikidata.org/entity/Q66813420,Sepultura do Frade,Point(-8.019458 41.72171),,73373
http://www.wikidata.org/entity/Q66813421,Marco miliário,Point(-8.212483 41.740284),,73374
http://www.wikidata.org/entity/Q66813422,Ruínas da Calcedónia,Point(-8.200686 41.725076),,74134
http://www.wikidata.org/entity/Q66813424,Estância arqueológica do Chelo,Point(-8.15166378 41.731903076),,4199094
http://www.wikidata.org/entity/Q66813427,Gravuras rupestres do Zebral,Point(-8.04484 41.67989),,341984
http://www.wikidata.org/entity/Q66813428,"Capela de Cavalões, antiga Capela das Almas (ruínas)",Point(-8.568563 41.422556),,71067
http://www.wikidata.org/entity/Q66813429,Casa de Vila Boa,Point(-8.40714 41.438362),,71083
http://www.wikidata.org/entity/Q66813430,Castro das Eiras,Point(-8.444843 41.433777),,73521
http://www.wikidata.org/entity/Q66813431,Casa do Vinhal,Point(-8.526642 41.413703),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20de%20Vinhal%2010.JPG,73725
http://www.wikidata.org/entity/Q66813432,Castro de São Miguel-o-Anjo,Point(-8.536076 41.392061),http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20S%C3%A3o%20Miguel-o-Anjo.jpg,74105
http://www.wikidata.org/entity/Q66813433,"Casa, Quinta e mata de Pindela",Point(-8.49943 41.443989),http://commons.wikimedia.org/wiki/Special:FilePath/Quinta%20de%20Pindela%20%289%29.jpg,341985
http://www.wikidata.org/entity/Q66813434,Estação arqueológica de São João de Perrelos,Point(-8.120419 37.0801),,341988
http://www.wikidata.org/entity/Q66813435,Casa de Santiago e Aqueduto,Point(-8.428629 41.409289),,5622017
http://www.wikidata.org/entity/Q66813435,Casa de Santiago e Aqueduto,Point(-8.427713 41.408371),,5622017
http://www.wikidata.org/entity/Q66813438,"Igreja de Oriz, Santa Marinha",Point(-8.36424 41.702423),,70744
http://www.wikidata.org/entity/Q66813439,Torre dos Coimbras,Point(-8.364857 41.70244),,70745
http://www.wikidata.org/entity/Q66813443,Castro de Barbudo,Point(-8.465681 41.654295),,74114
http://www.wikidata.org/entity/Q66813445,Casa de Carcavelos,Point(-8.391307 41.668487),http://commons.wikimedia.org/wiki/Special:FilePath/Pa%C3%A7o%20de%20Carcavelos.jpg,74537
http://www.wikidata.org/entity/Q66813446,Casa da Botica (Lugar de São Sebastião),Point(-8.433348 41.697331),http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20da%20Botica%20-Prado%20%281%29.jpg,74549
http://www.wikidata.org/entity/Q66813447,Antiga Igreja Paroquial das Caldas de São Miguel,Point(-8.312456 41.380924),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20S%C3%A3o%20Miguel%20-%20Caldas%20de%20Vizela%20-%20Portugal%20%2833888558382%29.jpg,71023
http://www.wikidata.org/entity/Q66813449,Paço de Gominhães,Point(-8.32077 41.362002),,74431
http://www.wikidata.org/entity/Q66813450,"Casa de Sá, portão armoriado, capela de Santa Ana, dependências anexas, terreiro e jardim",Point(-8.297773361 41.361309051),,156070
http://www.wikidata.org/entity/Q66813451,Capela de Nossa Senhora de Jerusalém,Point(-6.949739 41.287563),,72545
http://www.wikidata.org/entity/Q66813452,Capela de São Bernardino,Point(-6.928186 41.442297),http://commons.wikimedia.org/wiki/Special:FilePath/Santu%C3%A1rio%20de%20S%C3%A3o%20Bernardino%20-%20Gebelim%20-%20Portugal%20%2815763442511%29.jpg,73632
http://www.wikidata.org/entity/Q66813453,Igreja de Nossa Senhora da Assunção,Point(-6.97062 41.411221),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Nossa%20Senhora%20da%20Assun%C3%A7%C3%A3o%202.jpg,73762
http://www.wikidata.org/entity/Q66813454,Igreja Matriz de Outeiro,Point(-6.607776 41.686088),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Outeiro%20-%2008.jpg,70720
http://www.wikidata.org/entity/Q66813455,Capela de Nossa Senhora da Ribeira,Point(-6.578558 41.75232),http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Nossa%20Senhora%20da%20Ribeira%20-%2007.jpg,72284
http://www.wikidata.org/entity/Q66813456,Castro de Gimonde,Point(-6.696159 41.800035),http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20Gimonde%2001.jpg,72962
http://www.wikidata.org/entity/Q66813457,Mamoa de Donai,Point(-6.815022 41.83288),http://commons.wikimedia.org/wiki/Special:FilePath/Mamoa%20de%20Donai%2012.jpg,72970
http://www.wikidata.org/entity/Q66813458,Igreja da Aldeia das Veigas,Point(-6.586885 41.756033),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Aldeia%20das%20Veigas%20-%2001.jpg,73260
http://www.wikidata.org/entity/Q66813459,Cruzeiro do Outeiro,Point(-6.610177 41.68612),http://commons.wikimedia.org/wiki/Special:FilePath/Cruzeiro%20do%20Outeiro%207.jpg,73759
http://www.wikidata.org/entity/Q66813460,Ruínas da Capela da Senhora da Hera,Point(-6.829552 41.885082),http://commons.wikimedia.org/wiki/Special:FilePath/Ru%C3%ADnas%20da%20Capela%20da%20Senhora%20da%20Hera%20-%2004.jpg,73879
http://www.wikidata.org/entity/Q66813462,Castro de Ciragata,Point(-6.72461 41.670833),,74139
http://www.wikidata.org/entity/Q66813464,Edifício do antigo Paço Episcopal de Bragança,Point(-6.749197 41.803828),http://commons.wikimedia.org/wiki/Special:FilePath/Museu%20Abade%20de%20Ba%C3%A7al%20-%20Bragan%C3%A7a%20-%20Portugal%20%286187106686%29.jpg,74275
http://www.wikidata.org/entity/Q66813465,Hospital Regional de Bragança e Centro de Saúde Mental,Point(-6.767589 41.802397),http://commons.wikimedia.org/wiki/Special:FilePath/Hospital%20Regional%20de%20Bragan%C3%A7a%2018.jpg,328667
http://www.wikidata.org/entity/Q66813466,Antas de Vilarinho,Point(-7.209137 41.205391),,70231
http://www.wikidata.org/entity/Q66813467,Fraga pintada do Cachão da Rapa,Point(-7.39253 41.1978),,70491
http://www.wikidata.org/entity/Q66813468,Solar de Sampaio,Point(-7.362881 41.210122),,73313
http://www.wikidata.org/entity/Q66813469,Igreja de Linhares,Point(-7.362902 41.208321),,73758
http://www.wikidata.org/entity/Q66813470,Igreja de Santa Eufémia de Lavandeira,Point(-7.308253 41.192636),,74953
http://www.wikidata.org/entity/Q66813471,Igreja de São João Baptista,Point(-7.303709983 41.204799652),,341948
http://www.wikidata.org/entity/Q66813472,Igreja do Convento de São Filipe Nery,Point(-6.807231903 41.086071014),,71450
http://www.wikidata.org/entity/Q66813472,Igreja do Convento de São Filipe Nery,Point(-6.808109 41.089811),,71450
http://www.wikidata.org/entity/Q66813474,Igreja da Misericórdia de Freixo de Espada à Cinta,Point(-6.808109 41.089811),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Miseric%C3%B3rdia%20de%20Freixo%20de%20Espada%20%C3%A0%20Cinta%203.jpg,71814
http://www.wikidata.org/entity/Q66813475,Pinturas rupestres da Fraga do Gato,Point(-6.902694 41.056232),,72416
http://www.wikidata.org/entity/Q66813476,Capela de Fornos,Point(-6.757627 41.187796),,73435
http://www.wikidata.org/entity/Q66813478,Igreja de Santo Antão de Vilarinho de Agrochão,Point(-7.058042 41.675152),,72991
http://www.wikidata.org/entity/Q66813479,Solar das Arcas,Point(-7.034325 41.645555),http://commons.wikimedia.org/wiki/Special:FilePath/Solar%20das%20Arcas.jpg,156165
http://www.wikidata.org/entity/Q66813480,Real Filatório de Chacim,Point(-6.903178 41.470083),,156300
http://www.wikidata.org/entity/Q66813481,"Igreja de Nossa Senhora da Purificação, paroquial de Podence",Point(-6.927117 41.592507),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Podence%20%281%29.jpg,341949
http://www.wikidata.org/entity/Q66813483,Igreja Paroquial de São Vicente de Vinhas,Point(-6.817396 41.566987),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Vinhas%20-%20Portugal%20%282672444806%29.jpg,341950
http://www.wikidata.org/entity/Q66813484,Igreja de Santa Marta,Point(-7.003952 41.459688),,5792461
http://www.wikidata.org/entity/Q66813485,Castro de Aldeia Nova,Point(-6.223566 41.539633),http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20S%C3%A3o%20Jo%C3%A3o%20das%20Arribas%204.JPG,70172
http://www.wikidata.org/entity/Q66813486,"Imóvel sito no Largo da Sé, nº 2 e 2A",Point(-6.273424 41.493273),,70726
http://www.wikidata.org/entity/Q66813487,Igreja de Ifanes,Point(-6.265688 41.58242),,72557
http://www.wikidata.org/entity/Q66813488,Igreja de São Genísio,Point(-6.383444 41.54689),,72559
http://www.wikidata.org/entity/Q66813489,Igreja de Santa Eufémia,Point(-6.356459 41.473659),,72560
http://www.wikidata.org/entity/Q66813491,"Castro de Vale de Águia, Castrilhouço",Point(-6.25936 41.515913),http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20de%20Vale%20de%20%C3%81guia%2010.JPG,74750
http://www.wikidata.org/entity/Q66813492,Cruzeiro de Malhadas,Point(-6.333005 41.547069),,74751
http://www.wikidata.org/entity/Q66813493,Igreja de Nossa Senhora da Expectação,Point(-6.3354 41.547107),,74752
http://www.wikidata.org/entity/Q66813495,Abrigo rupestre da Solhapa,Point(-6.336715 41.456195),,74941
http://www.wikidata.org/entity/Q66813497,"Igreja de Vila Chã da Braciosa, incluindo adro e antigo cemitério",Point(-6.344174 41.42752),,341952
http://www.wikidata.org/entity/Q66813498,Torre de Dona Chama,Point(-7.121106 41.655557),http://commons.wikimedia.org/wiki/Special:FilePath/Castro%20e%20coreto%20de%20S%C3%A3o%20Br%C3%A1s%2C%20Torre%20de%20Dona%20Chama%203.jpg,72863
http://www.wikidata.org/entity/Q66813499,Igreja da Misericórdia de Mirandela,Point(-7.191928 41.490674),,73259
http://www.wikidata.org/entity/Q66813500,Castro de São Juzenda,Point(-7.158145 41.603477),,74142
http://www.wikidata.org/entity/Q66813501,Solar dos Condes de Vinhais,Point(-7.194348 41.488893),http://commons.wikimedia.org/wiki/Special:FilePath/Pelourinho%20de%20Mirandela%20%288022699214%29.jpg,74267
http://www.wikidata.org/entity/Q66813502,Igreja de Santo André,Point(-7.103628 41.54664),,75001
http://www.wikidata.org/entity/Q66813503,"Estação arqueológica das Fragas do Diabo, Fragas do Corgo",Point(-6.617564 41.252239),,73370
http://www.wikidata.org/entity/Q66813504,Castro Vicente,Point(-6.829001 41.376031),,73371
http://www.wikidata.org/entity/Q66813505,Palácio dos Pimentéis,Point(-6.770072 41.278468),http://commons.wikimedia.org/wiki/Special:FilePath/Solar%20dos%20Piment%C3%A9is%20-%20Castelo%20Branco%20-%20Portugal%20%285144167956%29.jpg,73520
http://www.wikidata.org/entity/Q66813506,Igreja e Convento de São Francisco de Mogadouro,Point(-6.716462 41.340384),http://commons.wikimedia.org/wiki/Special:FilePath/Convento%20de%20S%C3%A3o%20Francisco%20-%20Mogadouro%20-%20Portugal%20%281324675784%29.jpg,74652
http://www.wikidata.org/entity/Q66813507,Igreja de Algosinho,Point(-6.570189 41.30204),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Algosinho%20-%20Portugal%20%2817716146052%29.jpg,74748
http://www.wikidata.org/entity/Q66813508,Monóptero de São Gonçalo,Point(-6.652226 41.366069),http://commons.wikimedia.org/wiki/Special:FilePath/Mon%C3%B3ptero%20de%20S%C3%A3o%20Gon%C3%A7alo.jpg,156167
http://www.wikidata.org/entity/Q66813509,Igreja de Nossa Senhora da Assunção,Point(-7.057115 41.176961),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20de%20Torre%20de%20Moncorvo%20-%20Portugal%20%2811266085475%29.jpg,70555
http://www.wikidata.org/entity/Q66813510,Igreja de Santiago Maior,Point(-7.057035 41.277256),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Matriz%20da%20Adeganha%20-%20Portugal%20%2811266122656%29.jpg,70571
http://www.wikidata.org/entity/Q66813511,"Vila Velha de Santa Cruz, Derruída",Point(-7.057035 41.277256),,70572
http://www.wikidata.org/entity/Q66813512,"Igreja de Santo Apolinário, fonte e cruzeiro",Point(-7.030086 41.075958),,71424
http://www.wikidata.org/entity/Q66813514,Povoado de Baldoeiro,Point(-7.086052 41.223247),,72318
http://www.wikidata.org/entity/Q66813515,Cabeço de Alfarela,Point(-7.095779 41.18876),,73342
http://www.wikidata.org/entity/Q66813516,Capela de Nossa Senhora dos Prazeres de Torre de Moncorvo,Point(-7.057115 41.176961),,73343
http://www.wikidata.org/entity/Q66813518,Capela de Santo António de Torre de Moncorvo,Point(-7.057115 41.176961),,73344
http://www.wikidata.org/entity/Q66813519,Capela do Sagrado Coração de Jesus,Point(-7.057115 41.176961),,73345
http://www.wikidata.org/entity/Q66813520,Igreja da Misericórdia de Moncorvo,Point(-7.057115 41.176961),http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20da%20Miseric%C3%B3rdia%20de%20Torre%20de%20Moncorvo%20-%20Portugal%20%2814163453595%29.jpg,73347
http://www.wikidata.org/entity/Q66813521,Ermida de Nossa Senhora da Teixeira,Point(-7.086049 41.148513),,74747
http://www.wikidata.org/entity/Q66813522,Igreja Matriz de Larinho,Point(-7.011886 41.206371),,341955
http://www.wikidata.org/entity/Q66813524,Chafariz Filipino,Point(-7.052015 41.174667),,4014165
http://www.wikidata.org/entity/Q66813526,Cabeço da Mina,Point(-7.060728 41.335094),,71383
http://www.wikidata.org/entity/Q66813527,Fonte Romana de Vila Flor,Point(-7.151605 41.305535),http://commons.wikimedia.org/wiki/Special:FilePath/Vila%20Flor%20Fonte%20romana.jpg,74581
http://www.wikidata.org/entity/Q66813528,Villa Julia,Point(-7.182367801 41.307498931),,5905303
http://www.wikidata.org/entity/Q66813530,Torre de Atalaia,Point(-6.522862 41.587202),http://commons.wikimedia.org/wiki/Special:FilePath/Torre%20de%20Atalaia%2007.jpg,74107
http://www.wikidata.org/entity/Q66813794,Menir na Herdade das Vidigueiras,Point(-7.522014 38.390418),,73377
http://www.wikidata.org/entity/Q66813797,Pelourinho de Monsaraz,Point(-7.388544 38.44357),http://commons.wikimedia.org/wiki/Special:FilePath/Monsaraz%20Pelourinho.jpg,73379
http://www.wikidata.org/entity/Q66813798,Atalaia de São Gens,Point(-7.364606 38.432606),,74151
http://www.wikidata.org/entity/Q66813799,Menir de Santa Margarida,Point(-7.430856 38.450678),,74644
http://www.wikidata.org/entity/Q66813800,Monte Velho do Outeiro de Santo António,Point(-8.431835 38.66805),,73870
